input_doi,openalex_id,openalex_doi,doi_exact_match,title,publication_year,oa_is_oa,oa_status,oa_license,has_pdf,has_grobid_xml,has_fulltext,pdf_url,grobid_xml_url,status
10.3389/fphys.2020.00303,https://openalex.org/W3025932626,10.3389/fphys.2020.00303,TRUE,"Exploring the Impact of a Low-Protein High-Carbohydrate Diet in Mature Broodstock of a Glucose-Intolerant Teleost, the Rainbow Trout",2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3025932626.pdf,https://content.openalex.org/works/W3025932626.grobid-xml,matched
10.1371/journal.pone.0186705,https://openalex.org/W2765670860,10.1371/journal.pone.0186705,TRUE,"Successful selection of rainbow trout (Oncorhynchus mykiss) on their ability to grow with a diet completely devoid of fishmeal and fish oil, and correlated changes in nutritional traits",2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2765670860.pdf,https://content.openalex.org/works/W2765670860.grobid-xml,matched
10.3354/meps10251,https://openalex.org/W2324961262,10.3354/meps10251,TRUE,Shift in benthic assemblages and organisms’ diet at salmon farms: community structure and stable isotope analyses,2013,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2324961262.pdf,https://content.openalex.org/works/W2324961262.grobid-xml,matched
10.1534/g3.114.014621,https://openalex.org/W2008267143,10.1534/g3.114.014621,TRUE,Association Mapping of Disease Resistance Traits in Rainbow Trout Using Restriction Site Associated DNA Sequencing,2014,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2008267143.pdf,https://content.openalex.org/works/W2008267143.grobid-xml,matched
10.3354/dao070101,https://openalex.org/W2094642926,10.3354/dao070101,TRUE,Randomized clinical trial to investigate the effectiveness of teflubenzuron for treating sea lice on Atlantic salmon,2006,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2094642926.pdf,https://content.openalex.org/works/W2094642926.grobid-xml,matched
10.3354/dao070109,https://openalex.org/W2125162078,10.3354/dao070109,TRUE,Historical control clinical trial to assess the effectiveness of teflubenzuron for treating sea lice on Atlantic salmon,2006,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2125162078.pdf,https://content.openalex.org/works/W2125162078.grobid-xml,matched
10.51756/marlife.999539,https://openalex.org/W4200306046,10.51756/marlife.999539,TRUE,A mixed Bacillus gibsonii and Sphingomonas echinoides infection in cultured rainbow trout (Oncorhynchus mykiss),2021,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4200306046.pdf,https://content.openalex.org/works/W4200306046.grobid-xml,matched
10.1002/ece3.3574,https://openalex.org/W2770942450,10.1002/ece3.3574,TRUE,Contrasting genetic metrics and patterns among naturalized rainbow trout (Oncorhynchus mykiss) in two Patagonian lakes differentially impacted by trout aquaculture,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2770942450.pdf,https://content.openalex.org/works/W2770942450.grobid-xml,matched
10.3390/pathogens10050542,https://openalex.org/W3158392453,10.3390/pathogens10050542,TRUE,Cranial Mandibular Fibrosis Syndrome in Adult Farmed Rainbow Trout Oncorhynchus mykiss,2021,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3158392453.pdf,https://content.openalex.org/works/W3158392453.grobid-xml,matched
10.1186/1746-6148-7-71,https://openalex.org/W1993419566,10.1186/1746-6148-7-71,TRUE,The culturable intestinal microbiota of triploid and diploid juvenile Atlantic salmon (Salmo salar) - a comparison of composition and drug resistance,2011,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1993419566.pdf,https://content.openalex.org/works/W1993419566.grobid-xml,matched
10.3389/fvets.2018.00269,https://openalex.org/W2896411300,10.3389/fvets.2018.00269,TRUE,The Use of Kernel Density Estimation With a Bio-Physical Model Provides a Method to Quantify Connectivity Among Salmon Farms: Spatial Planning and Management With Epidemiological Relevance,2018,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2896411300.pdf,https://content.openalex.org/works/W2896411300.grobid-xml,matched
10.3354/aei00390,https://openalex.org/W3117189494,10.3354/aei00390,TRUE,Validation of a sea lice dispersal model: principles from ecological agent-based models applied to aquatic epidemiology,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3117189494.pdf,https://content.openalex.org/works/W3117189494.grobid-xml,matched
10.1111/raq.12913,https://openalex.org/W4393901613,10.1111/raq.12913,TRUE,"A meta‐analysis revealing the technical, environmental, and host‐associated factors that shape the gut microbiota of Atlantic salmon and rainbow trout",2024,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4393901613.pdf,https://content.openalex.org/works/W4393901613.grobid-xml,matched
10.3354/dao076141,https://openalex.org/W2111451906,10.3354/dao076141,TRUE,Characterization of Neoparamoeba pemaquidensis strains: PCR-RFLP of the internal transcribed spacer region from the amoeba and endosymbiont,2007,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2111451906.pdf,https://content.openalex.org/works/W2111451906.grobid-xml,matched
10.3354/dao02391,https://openalex.org/W2314615745,10.3354/dao02391,TRUE,Bacterial skin flora variation and in vitro inhibitory activity against Saprolegnia parasitica in brown and rainbow trout,2011,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2314615745.pdf,https://content.openalex.org/works/W2314615745.grobid-xml,matched
10.3390/pathogens9080600,https://openalex.org/W3044143002,10.3390/pathogens9080600,TRUE,Synthetic Peptides as a Promising Alternative to Control Viral Infections in Atlantic Salmon,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3044143002.pdf,https://content.openalex.org/works/W3044143002.grobid-xml,matched
10.1016/s0963-9969(01)00069-2,https://openalex.org/W2170933695,10.1016/s0963-9969(01)00069-2,TRUE,"Relation of smoking parameters to the yield, colour and sensory quality of smoked Atlantic salmon (Salmo salar)",2001,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2170933695.pdf,https://content.openalex.org/works/W2170933695.grobid-xml,matched
10.3390/biology11081093,https://openalex.org/W4286587440,10.3390/biology11081093,TRUE,Physical Enrichment Triggers Brain Plasticity and Influences Blood Plasma Circulating miRNA in Rainbow Trout (Oncorhynchus mykiss),2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4286587440.pdf,https://content.openalex.org/works/W4286587440.grobid-xml,matched
10.1186/s40104-022-00680-9,https://openalex.org/W4220938753,10.1186/s40104-022-00680-9,TRUE,Effect of micro-algae Schizochytrium sp. supplementation in plant diet on reproduction of female rainbow trout (Oncorhynchus mykiss): maternal programming impact of progeny,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4220938753.pdf,https://content.openalex.org/works/W4220938753.grobid-xml,matched
10.1016/j.toxrep.2022.06.009,https://openalex.org/W4283316893,10.1016/j.toxrep.2022.06.009,TRUE,Recurrent oxidant treatment induces dysregulation in the brain transcriptome of Atlantic salmon (Salmo salar) smolts,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4283316893.pdf,https://content.openalex.org/works/W4283316893.grobid-xml,matched
10.3389/fphys.2022.900593,https://openalex.org/W4281560735,10.3389/fphys.2022.900593,TRUE,Mode of Application of Peracetic Acid-Based Disinfectants has a Minimal Influence on the Antioxidant Defences and Mucosal Structures of Atlantic Salmon (Salmo salar) Parr,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4281560735.pdf,https://content.openalex.org/works/W4281560735.grobid-xml,matched
10.1186/1471-2164-14-408,https://openalex.org/W2087470231,10.1186/1471-2164-14-408,TRUE,Salmon lice (Lepeophtheirus salmonis) showing varying emamectin benzoate susceptibilities differ in neuronal acetylcholine receptor and GABA-gated chloride channel mRNA expression,2013,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2087470231.pdf,https://content.openalex.org/works/W2087470231.grobid-xml,matched
10.1371/journal.pone.0180625,https://openalex.org/W2735671455,10.1371/journal.pone.0180625,TRUE,Maternal inheritance of deltamethrin resistance in the salmon louse Lepeophtheirus salmonis (Krøyer) is associated with unique mtDNA haplotypes,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2735671455.pdf,https://content.openalex.org/works/W2735671455.grobid-xml,matched
10.1371/journal.pone.0137394,https://openalex.org/W2187234587,10.1371/journal.pone.0137394,TRUE,A Survey of the ATP-Binding Cassette (ABC) Gene Superfamily in the Salmon Louse (Lepeophtheirus salmonis),2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2187234587.pdf,https://content.openalex.org/works/W2187234587.grobid-xml,matched
10.1002/ps.5151,https://openalex.org/W2887869516,10.1002/ps.5151,TRUE,Mutations in voltage‐gated sodium channels from pyrethroid resistant salmon lice ( Lepeophtheirus salmonis ),2018,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2887869516.pdf,https://content.openalex.org/works/W2887869516.grobid-xml,matched
10.1016/j.aquaculture.2016.08.007,https://openalex.org/W2478056215,10.1016/j.aquaculture.2016.08.007,TRUE,Time-to-response toxicity analysis as a method for drug susceptibility assessment in salmon lice,2016,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2478056215.pdf,https://content.openalex.org/works/W2478056215.grobid-xml,matched
10.1016/j.icesjms.2006.03.020,https://openalex.org/W2098193502,10.1016/j.icesjms.2006.03.020,TRUE,"The escape of juvenile farmed Atlantic salmon from hatcheries into freshwater streams in New Brunswick, Canada",2006,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2098193502.pdf,https://content.openalex.org/works/W2098193502.grobid-xml,matched
10.1111/j.0022-1112.2004.00546.x,https://openalex.org/W2042534620,10.1111/j.0022-1112.2004.00546.x,TRUE,Efficacy of releasing captive reared broodstock into an imperilled wild Atlantic salmon population as a recovery strategy,2004,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2042534620.pdf,https://content.openalex.org/works/W2042534620.grobid-xml,matched
10.29393/rtr3-3ncbh10003,https://openalex.org/W3094400676,10.29393/rtr3-3ncbh10003,TRUE,Breve historia de la acuicultura y salmonicultura en el sur de Chile(1856-2000),2020,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3094400676.pdf,https://content.openalex.org/works/W3094400676.grobid-xml,matched
10.3389/fcimb.2023.1253577,https://openalex.org/W4388201473,10.3389/fcimb.2023.1253577,TRUE,Cohabitation of Piscirickettsia salmonis genogroups (LF-89 and EM-90): synergistic effect on growth dynamics,2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4388201473.pdf,https://content.openalex.org/works/W4388201473.grobid-xml,matched
10.1186/s12864-017-4379-x,https://openalex.org/W2782762565,10.1186/s12864-017-4379-x,TRUE,"De novo transcriptome assembly, annotation and comparison of four ecological and evolutionary model salmonid fish species",2018,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2782762565.pdf,https://content.openalex.org/works/W2782762565.grobid-xml,matched
10.1016/j.envsci.2021.07.002,https://openalex.org/W3177737723,10.1016/j.envsci.2021.07.002,TRUE,Actor intentions implementing ‘ecosystem Europe’: The contested case of aquaculture,2021,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3177737723.pdf,https://content.openalex.org/works/W3177737723.grobid-xml,matched
10.1017/s0962728600010940,https://openalex.org/W4313426009,10.1017/s0962728600010940,TRUE,Welfare indicators for farmed Atlantic Salmon,2019,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4313426009.pdf,https://content.openalex.org/works/W4313426009.grobid-xml,matched
10.1186/s13567-020-00845-2,https://openalex.org/W3095907962,10.1186/s13567-020-00845-2,TRUE,Pharmacological iron-chelation as an assisted nutritional immunity strategy against Piscirickettsia salmonis infection,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3095907962.pdf,https://content.openalex.org/works/W3095907962.grobid-xml,matched
10.1186/s13567-021-00982-2,https://openalex.org/W3195336694,10.1186/s13567-021-00982-2,TRUE,Effectiveness of a proteoliposome-based vaccine against salmonid rickettsial septicaemia in Oncorhynchus mykiss,2021,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3195336694.pdf,https://content.openalex.org/works/W3195336694.grobid-xml,matched
10.3354/aei00350,https://openalex.org/W3002346290,10.3354/aei00350,TRUE,Effect of substrate type and pellet age on the resuspension of Atlantic salmon faecal material,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3002346290.pdf,https://content.openalex.org/works/W3002346290.grobid-xml,matched
10.1016/j.marpolbul.2020.111685,https://openalex.org/W3091776818,10.1016/j.marpolbul.2020.111685,TRUE,Simulating particle organic matter dispersal beneath Atlantic salmon fish farms using different resuspension approaches,2020,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3091776818.pdf,https://content.openalex.org/works/W3091776818.grobid-xml,matched
10.1038/s41598-023-37670-4,https://openalex.org/W4383093036,10.1038/s41598-023-37670-4,TRUE,Sex-dependent effects of mechanical delousing on the skin microbiome of broodstock Atlantic salmon (Salmo salar L.),2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4383093036.pdf,https://content.openalex.org/works/W4383093036.grobid-xml,matched
10.1002/mbo3.460,https://openalex.org/W2603674893,10.1002/mbo3.460,TRUE,Comparative genome analysis reveals important genetic differences among serotype O1 and serotype O2 strains of Y. ruckeri and provides insights into host adaptation and virulence,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2603674893.pdf,https://content.openalex.org/works/W2603674893.grobid-xml,matched
10.1371/journal.pone.0138444,https://openalex.org/W2215349057,10.1371/journal.pone.0138444,TRUE,IBSEM: An Individual-Based Atlantic Salmon Population Model,2015,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2215349057.pdf,https://content.openalex.org/works/W2215349057.grobid-xml,matched
10.1111/eva.12615,https://openalex.org/W2788999486,10.1111/eva.12615,TRUE,Modeling fitness changes in wild Atlantic salmon populations faced by spawning intrusion of domesticated escapees,2018,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2788999486.pdf,https://content.openalex.org/works/W2788999486.grobid-xml,matched
10.1371/journal.pone.0152515,https://openalex.org/W2338179302,10.1371/journal.pone.0152515,TRUE,Comparative Genome Analysis Provides Insights into the Pathogenicity of Flavobacterium psychrophilum,2016,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2338179302.pdf,https://content.openalex.org/works/W2338179302.grobid-xml,matched
10.3390/microorganisms9081658,https://openalex.org/W3189969797,10.3390/microorganisms9081658,TRUE,Comparative Genomic Analyses of Flavobacterium psychrophilum Isolates Reveals New Putative Genetic Determinants of Virulence Traits,2021,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3189969797.pdf,https://content.openalex.org/works/W3189969797.grobid-xml,matched
10.4067/s0718-34022012000100008,https://openalex.org/W2113016793,10.4067/s0718-34022012000100008,TRUE,Potencial acuícola en áreas preandinas de la Región de La Araucanía: conflictos de uso con la actividad turística,2012,TRUE,diamond,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2113016793.pdf,https://content.openalex.org/works/W2113016793.grobid-xml,matched
10.18002/10612/800,https://openalex.org/W2784415919,10.18002/10612/800,TRUE,"Utilización de líneas celulares de ""Oncorhynchus mykiss"" para el estudio de la acción y para la selección de agentes inmunoestimulantes utilizables en acuicultura = Use of fish cell cultures to study the effects of inmmunostimulants for aquaculture",2009,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2784415919.pdf,https://content.openalex.org/works/W2784415919.grobid-xml,matched
10.3390/ijms232113341,https://openalex.org/W4308119865,10.3390/ijms232113341,TRUE,Peritrophin-like Genes Are Associated with Delousing Drug Response and Sensitivity in the Sea Louse Caligus rogercresseyi,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4308119865.pdf,https://content.openalex.org/works/W4308119865.grobid-xml,matched
10.3390/vaccines10111875,https://openalex.org/W4308580580,10.3390/vaccines10111875,TRUE,Dual RNA-Seq Analysis Reveals Transcriptome Effects during the Salmon–Louse Interaction in Fish Immunized with Three Lice Vaccines,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4308580580.pdf,https://content.openalex.org/works/W4308580580.grobid-xml,matched
10.1038/s41598-022-23009-y,https://openalex.org/W4307836928,10.1038/s41598-022-23009-y,TRUE,"In silico, in vitro and in vivo characterization of host-associated Latilactobacillus curvatus strains for potential probiotic applications in farmed Atlantic salmon (Salmo salar)",2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4307836928.pdf,https://content.openalex.org/works/W4307836928.grobid-xml,matched
10.1111/jwas.13048,https://openalex.org/W4390486934,10.1111/jwas.13048,TRUE,"Identification of new yeast strains, Candida zeylanoides Y12 ‐3 and Hyphopichia pseudoburtonii Y12 ‐1, from the intestinal tract of rainbow trout, Oncorhynchus mykiss, with potential probiotic characteristics",2024,TRUE,gold,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4390486934.pdf,https://content.openalex.org/works/W4390486934.grobid-xml,matched
10.1111/jai.12496,https://openalex.org/W2050511366,10.1111/jai.12496,TRUE,"Evaluation ofLactobacillus paracaseisubsp.toleransisolated from Jenyn's sprat (Ramnogaster arcuata) as probiotic for juvenile rainbow troutOncorhynchus mykiss(Walbaum, 1792)",2014,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2050511366.pdf,https://content.openalex.org/works/W2050511366.grobid-xml,matched
10.2754/avb201180020219,https://openalex.org/W1982471210,10.2754/avb201180020219,TRUE,Accumulation of arsenic during the growing period of rainbow trout (Oncorhynchus mykiss),2011,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W1982471210.pdf,https://content.openalex.org/works/W1982471210.grobid-xml,matched
10.4194/aquast691,https://openalex.org/W3202649473,10.4194/aquast691,TRUE,Target Market Selection for the Major Aquaculture Products of Turkey - An Evaluation on Export Markets by Hybrid Multi-criteria Decision-making Approach,2021,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3202649473.pdf,https://content.openalex.org/works/W3202649473.grobid-xml,matched
10.4067/s0718-95162011000100005,https://openalex.org/W2066136109,10.4067/s0718-95162011000100005,TRUE,NO-LINEAR RESPIRATION DYNAMICS IN A DEGRADED ALFISOL AMENDED WITH DIFFERENT DOSE OF SALMON SLUDGES,2011,TRUE,hybrid,cc-by-nc,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2066136109.pdf,https://content.openalex.org/works/W2066136109.grobid-xml,matched
10.29132/ijpas.522652,https://openalex.org/W2998458285,10.29132/ijpas.522652,TRUE,"Comparison of the Aflatoxin levels in Fish Feeds from Rainbow Trout Farms Localized at Different Regions (Adana-Ağrı, TURKEY)",2019,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2998458285.pdf,https://content.openalex.org/works/W2998458285.grobid-xml,matched
10.3389/faquc.2024.1365123,https://openalex.org/W4400475696,10.3389/faquc.2024.1365123,TRUE,Forecasting ocean hypoxia in salmonid fish farms,2024,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4400475696.pdf,https://content.openalex.org/works/W4400475696.grobid-xml,matched
10.12714/egejfas.2017.34.3.02,https://openalex.org/W2762276553,10.12714/egejfas.2017.34.3.02,TRUE,"The occurrence of Pomphorhynchus laevis (Acanthocephala) in cage-reared rainbow trout (Oncorhynchus mykiss) from Işıklı Spring, Çivril, Turkey",2017,TRUE,diamond,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2762276553.pdf,https://content.openalex.org/works/W2762276553.grobid-xml,matched
10.3390/microorganisms10112113,https://openalex.org/W4307290895,10.3390/microorganisms10112113,TRUE,Multi-Organ Transcriptome Response of Lumpfish (Cyclopterus lumpus) to Aeromonas salmonicida Subspecies salmonicida Systemic Infection,2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4307290895.pdf,https://content.openalex.org/works/W4307290895.grobid-xml,matched
10.3390/biology11010130,https://openalex.org/W4205942496,10.3390/biology11010130,TRUE,"Characterization of miRNAs in Embryonic, Larval, and Adult Lumpfish Provides a Reference miRNAome for Cyclopterus lumpus",2022,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4205942496.pdf,https://content.openalex.org/works/W4205942496.grobid-xml,matched
10.1242/jeb.244099,https://openalex.org/W4292871483,10.1242/jeb.244099,TRUE,Fast-growing growth hormone transgenic coho salmon (Oncorhynchus kisutch) show a lower incidence of vaterite deposition and malformations in sagittal otoliths,2022,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4292871483.pdf,https://content.openalex.org/works/W4292871483.grobid-xml,matched
10.1016/j.fsi.2019.12.070,https://openalex.org/W2994978724,10.1016/j.fsi.2019.12.070,TRUE,Response of triploid Atlantic salmon (Salmo salar) to commercial vaccines,2019,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2994978724.pdf,https://content.openalex.org/works/W2994978724.grobid-xml,matched
10.1017/s0031182017000622,https://openalex.org/W2613463612,10.1017/s0031182017000622,TRUE,"A comparison of disease susceptibility and innate immune response between diploid and triploid Atlantic salmon (Salmo salar) siblings following experimental infection with Neoparamoeba perurans, causative agent of amoebic gill disease",2017,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2613463612.pdf,https://content.openalex.org/works/W2613463612.grobid-xml,matched
10.1016/j.fsi.2016.08.049,https://openalex.org/W2514061847,10.1016/j.fsi.2016.08.049,TRUE,A comparison of the response of diploid and triploid Atlantic salmon ( Salmo salar ) siblings to a commercial furunculosis vaccine and subsequent experimental infection with Aeromonas salmonicida,2016,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2514061847.pdf,https://content.openalex.org/works/W2514061847.grobid-xml,matched
10.1016/j.fsi.2018.07.017,https://openalex.org/W2883993574,10.1016/j.fsi.2018.07.017,TRUE,Comparative ploidy response to experimental hydrogen peroxide exposure in Atlantic salmon (Salmo salar),2018,TRUE,hybrid,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2883993574.pdf,https://content.openalex.org/works/W2883993574.grobid-xml,matched
10.22004/ag.econ.204287,https://openalex.org/W2198688497,10.22004/ag.econ.204287,TRUE,Improving vitamin D intake through carbon consumption taxes,2015,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2198688497.pdf,https://content.openalex.org/works/W2198688497.grobid-xml,matched
10.3389/fimmu.2023.1041325,https://openalex.org/W4320918245,10.3389/fimmu.2023.1041325,TRUE,Red blood cells in proliferative kidney disease—rainbow trout (Oncorhynchus mykiss) infected by Tetracapsuloides bryosalmonae harbor IgM+ red blood cells,2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4320918245.pdf,https://content.openalex.org/works/W4320918245.grobid-xml,matched
10.14288/1.0368695,https://openalex.org/W2809884829,10.14288/1.0368695,TRUE,The effects of salinity and photoperiod on growth and swimming performance in Atlantic and coho salmon raised in recirculating aquaculture systems from smolt to adult.,2018,TRUE,green,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2809884829.pdf,https://content.openalex.org/works/W2809884829.grobid-xml,matched
10.3354/aei00074,https://openalex.org/W2322414376,10.3354/aei00074,TRUE,"Variables affecting sediment sulfide concentrations in regulatory monitoring at salmon farms in the Bay of Fundy, Canada",2013,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2322414376.pdf,https://content.openalex.org/works/W2322414376.grobid-xml,matched
10.3354/aei00104,https://openalex.org/W2319238703,10.3354/aei00104,TRUE,"Organic enrichment at salmon farms in the Bay of Fundy, Canada: DEPOMOD predictions versus observed sediment sulfide concentrations",2014,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2319238703.pdf,https://content.openalex.org/works/W2319238703.grobid-xml,matched
10.1016/j.vaccine.2015.03.093,https://openalex.org/W2062963211,10.1016/j.vaccine.2015.03.093,TRUE,Adjuvant activity of fish type I interferon shown in a virus DNA vaccination model,2015,TRUE,hybrid,cc-by-nc-nd,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2062963211.pdf,https://content.openalex.org/works/W2062963211.grobid-xml,matched
10.1080/00288330.1990.9516437,https://openalex.org/W2052766118,10.1080/00288330.1990.9516437,TRUE,"First record of a Heterosigma (Raphidophyceae) bloom with associated mortality of cage‐reared salmon in Big Glory Bay, New Zealand",1990,TRUE,bronze,NA,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2052766118.pdf,https://content.openalex.org/works/W2052766118.grobid-xml,matched
10.3390/jmse8030207,https://openalex.org/W3010673710,10.3390/jmse8030207,TRUE,Feeding Whole Thraustochytrid Biomass to Cultured Atlantic Salmon (Salmo salar) Fingerlings: Culture Performance and Fatty Acid Incorporation,2020,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W3010673710.pdf,https://content.openalex.org/works/W3010673710.grobid-xml,matched
10.1371/journal.ppat.1011386,https://openalex.org/W4381715102,10.1371/journal.ppat.1011386,TRUE,"Divergent RNA viruses infecting sea lice, major ectoparasites of fish",2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4381715102.pdf,https://content.openalex.org/works/W4381715102.grobid-xml,matched
10.3390/pathogens12030436,https://openalex.org/W4323846307,10.3390/pathogens12030436,TRUE,Dual RNA-Seq of Flavobacterium psychrophilum and Its Outer Membrane Vesicles Distinguishes Genes Associated with Susceptibility to Bacterial Cold-Water Disease in Rainbow Trout (Oncorhynchus mykiss),2023,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4323846307.pdf,https://content.openalex.org/works/W4323846307.grobid-xml,matched
10.21203/rs.2.9137/v1,https://openalex.org/W4250949495,10.21203/rs.2.9137/v1,TRUE,Gut microbiome analysis of fast- and slow-growing Rainbow Trout (Oncorhynchus mykiss),2019,TRUE,green,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4250949495.pdf,https://content.openalex.org/works/W4250949495.grobid-xml,matched
10.3390/su16093629,https://openalex.org/W4395665901,10.3390/su16093629,TRUE,Assessing Consumer Implications of Reduced Salmon Supply and Environmental Impact in North America,2024,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W4395665901.pdf,https://content.openalex.org/works/W4395665901.grobid-xml,matched
10.3354/aei00243,https://openalex.org/W2754296803,10.3354/aei00243,TRUE,Site fidelity of escaped rainbow trout to an experimental freshwater aquaculture facility and habitat overlap with native fish fauna,2017,TRUE,gold,cc-by,TRUE,TRUE,TRUE,https://content.openalex.org/works/W2754296803.pdf,https://content.openalex.org/works/W2754296803.grobid-xml,matched
